user_id,outstanding,credit_limit,bill,total_cash_usage,total_retail_usage,remaining_bill
557,1486074,6.00E+06,1442299,0,104906,1531989
558,1872864,5.00E+06,1765947,0,0,1465829
559,2000551,6.20E+07,1760849,0,151000,0
560,3774279,9.00E+06,1702971,0,860216,0
561,88446720,8.50E+07,40817150,0,0,89187903
562,5546400,8.00E+06,5581544,0,478375,5492170
563,29450350,4.00E+07,30259813,0,0,28102642
564,6697208,2.00E+07,6520529,0,149000,6568909
565,4304941,5.00E+06,4178363,0,0,4327068
566,73848,8.00E+06,69895,0,0,93426
567,7893384,1.30E+07,7742811,0,31937,7855517
568,19757808,2.00E+07,8074272,0,6077016,0
569,86373,6.00E+06,71982,0,215,73122
570,239256,3.00E+06,129140,0,126999,238167
571,16861215,7.90E+07,16193510,0,0,15811215
572,5547032,9.00E+06,5511084,0,0,5593642
573,5438990,5.50E+07,731700,0,2089755,0
574,4594088,4.00E+06,4471260,0,55000,4494374
575,6312658,7.00E+06,6712982,0,0,6272294
576,3026152,3.00E+06,3028389,0,0,3023891
577,4191338,5.00E+06,997146,0,3799000,0
578,2556100,3.00E+06,987358,0,0,2443278
579,40624217,6.30E+07,50883988,0,1522590,39821611
580,37922655,9.90E+07,19984803,0,24232849,31705026
581,11332896,1.00E+07,10839479,1700000,394447,0
582,3323907,5.00E+06,3221000,0,0,3345016
583,16823701,1.80E+07,16299108,0,596400,15153700
584,8128252,2.00E+07,4752371,0,3437226,7519720
585,2128750,3.00E+06,739823,0,8512,2346166
586,2061551,3.00E+06,2007514,0,0,2092130
587,3580302,3.00E+06,3476021,0,183120,3512698
588,5120826,5.00E+06,5127044,0,0,5142371
589,3843726,1.50E+07,1462680,0,506000,2593474
590,3346672,3.00E+06,3341997,0,0,3323417
591,76291492,7.30E+07,71690341,0,0,75499807
592,10214475,8.00E+06,9898563,0,32000,9178942
593,5876955,6.00E+06,4809739,0,2306706,5060219
594,406804,2.00E+07,265368,0,198792,0
595,8740840,1.00E+07,2790339,3.00E+06,4269589,6307692
596,3293185,3.00E+06,3294580,0,0,3358979
597,611866,9.00E+06,400020,0,528750,0
598,6814946,7.00E+06,1734897,0,2018790,0
599,4027582,7.00E+06,220647,0,0,2785211
600,4192893,7.00E+06,4088015,0,0,4166088
601,30441203,6.40E+07,3401757,0,12523702,15998189
602,7029102,8.00E+06,7554435,0,0,7017400
603,1868789,3.00E+06,1813734,0,7542,1917586
604,3981923,6.00E+06,3243654,0,194997,4092727
605,7814526,7.00E+06,8231678,0,0,7854443
606,2094186,4.00E+06,2025581,0,0,2092130
607,2056323,7.00E+06,538340,0,194724,0
608,38048473,5.00E+07,31799398,0,4933150,32507445
609,116234,3.00E+07,61559,0,0,126618
610,61643,1.00E+07,48888,0,0,0
611,8918000,1.00E+07,6295617,0,3.00E+05,7856867
612,13901160,2.00E+07,9340650,0,0,14100135
613,6040005,9.00E+06,3675412,0,999600,4529360
614,20042223,8.30E+07,17545150,0,580021,12830651
615,73149164,9.90E+07,8513160,0,62237069,0
616,341672,1.00E+07,329459,0,0,336468
617,14851351,8.40E+07,4030068,0,0,0
618,7935617,1.00E+07,8903423,0,0,7319888
619,16575325,1.60E+07,16619069,0,0,16619069
620,1623813,2.50E+07,322667,0,1345265,0
621,3811315,5.00E+06,566265,0,198000,762664
622,2435300,3.00E+06,657751,0,459591,2427613
623,3030087,3.00E+06,3029823,0,12000,3008536
624,1354080,3.00E+06,1369203,0,15000,0
625,6633518,2.00E+07,1266666,0,608000,3318344
626,3875832,1.00E+07,575604,0,198000,1989257
627,6360529,5.00E+06,6343188,0,308000,6354794
628,1076660,4.90E+07,752108,0,775440,0
629,6893615,6.00E+06,6858499,0,0,6883642
630,40466328,5.10E+07,41970110,0,399096,41239057
631,22001631,2.00E+07,21321637,0,0,21253269
632,5234531,4.00E+06,5085042,0,16000,5238130
633,4559547,9.00E+06,3077722,0,1904895,0
634,137962,2.30E+07,145500,0,0,0
635,646105,2.30E+07,656883,0,150000,0
636,315268,5.00E+06,91405,0,148928,171603
637,18685085,2.00E+07,5477315,0,2389250,9372244
638,1477535,7.00E+06,1214432,0,272555,1461974
639,2889546,3.00E+06,2669719,0,149000,2876480
640,4258595,5.00E+06,129882,0,567299,3013135
641,610598,1.20E+07,429495,0,301600,0
642,5874713,1.19E+08,3713998,0,3250000,5361100
643,4617117,1.30E+07,3432108,0,4578310,0
644,6278288,8.00E+06,6438288,0,0,6287090
645,22951272,2.30E+07,23006503,0,143000,22441726
646,2646930,3.00E+06,2113664,0,0,2627322
647,5104667,2.80E+07,729167,0,1384030,0
648,3364825,7.00E+06,2883193,0,1970543,0
649,5195516,5.00E+06,4104404,0,9500,4308398
650,47471678,2.60E+07,17483840,0,0,31168642
651,4242593,3.00E+06,4135670,0,0,4163744
652,7413891,1.50E+07,4307659,0,6876050,0
653,2719535,3.00E+06,2512050,0,838720,2772815
654,159353,5.00E+06,140730,0,0,0
655,1523351,2.00E+07,1482337,0,235701,0
656,9906728,1.60E+07,9384196,0,206030,9537851
657,3427708,3.00E+06,3100086,0,305008,3465329
658,3096227,6.00E+06,1824274,0,423541,0
659,21623200,1.90E+07,21399035,0,80000,21549035
660,31609596,4.00E+07,27145460,0,3.00E+06,31970779
661,18412734,1.90E+07,19467213,0,80000,18356403
662,29865315,3.00E+07,1268914,0,2.70E+07,31520568
663,265391,2.10E+07,235865,0,240960,0
664,2024873,2.00E+07,1032415,0,7653,2021637
665,7642898,8.00E+06,5259963,0,1213260,5600422
666,5053226,6.00E+06,1095255,0,0,0
667,385940,3.00E+06,267577,0,0,399373
668,797578,5.00E+06,783415,0,0,806871
669,4841040,1.00E+07,4568010,0,0,4688466
670,868683,7.00E+07,198795,0,587779,0
671,10684819,4.20E+07,9640082,0,69000,9625384
672,8551014,2.00E+07,1293917,0,13345,2587029
673,1526133,1.70E+07,1385731,0,1272375,0
674,5072581,6.00E+06,3937151,0,299000,4466268
675,26949368,2.80E+07,26617102,0,0,26721710
676,3048981,3.00E+06,3578982,0,0,3136960
677,704700,5.00E+06,311553,0,633800,657688
678,132355,8.00E+06,129649,0,0,0
679,7185789,7.00E+06,7034000,0,7180000,0
680,5436175,1.50E+07,2068120,0,3589226,4655089
681,3792362,3.00E+06,3666449,0,105000,3777084
682,1051333,3.00E+06,583213,0,299000,986077
683,6387699,5.00E+06,6257363,0,0,6389921
684,1625831,3.00E+06,1578897,0,15000,1600877
685,3300238,3.00E+06,3120470,0,45000,0
686,4396478,5.00E+06,4456908,0,0,3720047
687,4840056,5.00E+06,4826666,0,0,4755595
688,534280,5.00E+06,530157,0,0,509479
689,4537606,7.00E+06,4523492,0,20374,4541709
690,8709592,5.20E+07,2398908,0,6409420,0
691,3205208,3.00E+06,3203875,0,0,3214306
692,6487159,4.30E+07,4728823,0,1103400,0
693,4434217,8.00E+06,999884,0,0,1159292
694,2272073,2.00E+07,2196376,0,0,2166774
695,1774225,3.00E+06,259558,0,2127848,0
696,79903,3.00E+06,103693,0,0,0
697,8272456,8.00E+06,8109950,0,0,8285598
698,107413,6.20E+07,98233,0,374,87655
699,3009968,1.14E+08,2919248,0,3057982,3422379
700,15568307,5.10E+07,4054540,0,6571001,0
701,3571015,3.00E+06,3233720,0,915175,0
702,12618241,1.70E+07,2923098,0,8696313,847066
703,87822796,6.30E+07,44408856,0,0,40666662
704,1891963,3.00E+06,77419,0,0,1219790
705,15921464,1.40E+07,14701190,0,1111990,15356889
706,11929330,2.00E+07,11929330,0,47959,0
707,457677,7.00E+06,99333,0,320409,0
708,266127,3.00E+06,1633970,0,0,608264
709,2157535,6.00E+06,603765,0,1370755,0
710,5373285,8.00E+06,5025190,0,367997,5306963
711,4085749,4.00E+06,2835152,0,774150,2978739
712,18114497,1.80E+07,17924255,0,0,17818768
713,2862886,3.00E+06,2985154,0,0,0
714,1049472,5.60E+07,253677,0,0,115237
715,852530,3.00E+06,366575,0,463282,0
716,246511,2.00E+07,143450,0,195000,0
717,376624,4.00E+06,381413,0,0,0
718,5324025,5.00E+06,1687584,0,1030000,5485444
719,6392208,2.90E+07,5397384,0,163600,0
720,7695176,2.50E+07,5889633,0,1809899,0
721,3717599,3.00E+06,3712533,0,0,3651602
722,6808399,7.00E+06,5300748,0,1362269,6807017
723,131372,1.30E+07,133283,0,0,0
724,402756,8.00E+06,185000,0,194997,405021
725,519766,3.00E+06,106366,0,400021,154366
726,8662414,1.60E+07,8483688,0,33509,8574725
727,1916000,7.00E+06,1751234,0,144977,1465829
728,3478540,5.00E+06,3359597,0,673350,3555478
729,4025294,6.10E+07,755555,0,324500,0
730,54115,3.00E+07,42970,0,0,0
731,2158578,3.00E+06,214833,0,9016,0
732,28837908,2.70E+07,28545410,0,0,27705459
733,12069666,1.90E+07,5581103,0,467948,5524846
734,3086979,3.00E+06,3086816,0,372500,3089518
735,7652100,6.00E+06,2755705,0,2288090,4272214
736,224328968,2.00E+08,160011294,0,26250797,0
737,27333474,4.60E+07,39767483,0,0,30856781
738,7063693,7.00E+06,2990118,0,4474615,2980118
739,4888021,5.00E+06,4750445,0,329609,0
740,6415070,7.00E+06,1172421,1.00E+05,236900,6352416
741,4304558,4.00E+06,4316980,0,0,4092958
742,13910875,2.00E+07,11543751,0,1995869,12373051
743,3964510,4.00E+06,4154375,0,0,3881923
744,2997414,3.00E+06,2903256,0,130515,2991822
745,20940437,2.20E+07,23645915,0,0,21850994
746,134600126,7.00E+07,26018100,2900000,0,106286098
747,4847721,5.00E+06,4391370,0,336000,4844675
748,4834841,1.90E+07,4748881,0,19657,4761443
749,49374300,6.10E+07,18420006,0,12683371,37569406
750,290035,3.60E+07,263413,0,0,279835
751,2445524,3.00E+06,2068750,0,270000,2445192
752,42479,9.00E+06,46713,0,0,69631
753,3451214,3.00E+06,2163319,0,0,0
754,1503185,3.00E+07,673775,0,0,0
755,4833631,8.00E+06,2769019,0,2775753,0
756,406781,7.20E+07,392080,0,75000,391064
757,3518425,7.00E+06,1278424,0,3298000,0
758,6299030,6.00E+06,6153018,,0,6223311
759,8098222,6.10E+07,7033780,0,2029993,7784985
760,35850283,4.40E+07,6095133,0,2604750,0
761,139723,9.00E+06,149050,0,15750,77544
762,34261715,4.50E+07,17434838,0,10493750,0
763,48353555,4.90E+07,10552694,0,0,48194975
764,13765291,7.50E+07,5871022,0,6887208,0
765,6063648,6.00E+06,3699780,0,999600,4135952
766,2345297,8.00E+06,730909,0,0,0
767,497504,3.00E+06,156029,0,269998,0
768,107938,1.00E+07,92542,0,480,60420
769,164659,6.00E+06,149050,0,0,0
770,5616709,5.00E+06,4607708,0,1123930,5610709
771,196875,7.00E+06,180000,0,89000,0
772,5142371,5.00E+06,4906430,0,1345511,4229431
773,8720734,8.00E+06,4841822,0,3058577,0
774,2546106,6.50E+07,670871,0,1775414,2517950
775,1761105,5.00E+06,338633,0,505878,1473787
776,4479387,5.00E+06,447705,0,1411514,3212553
777,55995221,1.00E+08,20279373,0,39961489,0
778,65832099,7.00E+07,63969986,0,15900883,66755554
779,37870941,3.30E+07,37861978,0,1893031,38274562
780,51566555,6.60E+07,46086636,0,1328506,50679483
781,259161,5.00E+06,260590,0,0,263048
782,41884,1.20E+07,40095,0,0,36590
783,7312741,2.00E+07,5568599,0,1977090,0
784,1647502,5.00E+06,1647502,0,0,1606151
785,5494093,5.00E+06,4727882,0,0,4664428
786,511947,7.00E+06,497587,0,0,0
787,185751,1.50E+07,194890,0,706,0
788,3416787,1.90E+07,1097323,0,798900,0
789,6981857,7.00E+06,4966851,0,27800,6828868
790,3536068,4.00E+06,3139425,0,0,3519340
791,14906852,2.00E+07,18446829,1.00E+06,72351,16155105
792,1075582,5.10E+07,752108,0,775440,0
793,3483170,5.00E+06,298776,0,748640,0
794,22432597,2.00E+07,12636023,0,4785875,23708779
795,7336673,6.40E+07,1545381,0,0,0
796,5352909,7.00E+06,5620080,0,0,5425176
797,49096025,8.00E+07,48411658,0,846650,45746136
798,3138502,4.00E+06,2905908,0,1439940,2956894
799,511947,6.00E+06,405037,0,0,494037
800,1738486,7.00E+06,1259369,0,275786,1749146
801,292473,7.00E+06,253750,0,0,0
802,4085152,4.00E+06,2835152,0,89900,3298331
803,5630588,5.00E+06,5859871,0,0,5659854
804,4819268,5.00E+06,4603510,0,1500000,4864689
805,139723,4.00E+06,148961,0,0,0
806,59998191,5.50E+07,7395694,0,0,60013184
807,3558366,3.00E+06,3551593,0,0,3580302
808,1287937,5.00E+06,636167,0,75250,0
809,42145933,8.00E+07,152902882,0,5722390,42860216
810,3643475,3.00E+06,3545328,0,54000,3748799
811,5171324,1.20E+07,2845227,0,0,3437405
812,1101551,3.00E+07,1076100,0,0,0
813,4518807,5.00E+06,4989927,0,0,4489927
814,25623963,2.50E+07,22603935,0,2635763,24033879
815,55520052,9.00E+07,28229549,0,5100000,0
816,17851029,4.00E+07,4956680,0,4532500,0
817,14291161,2.00E+07,14445346,0,0,13874350
818,294294,5.00E+06,152242,0,138590,0
819,19231022,1.80E+07,621003,0,27146973,27720572
820,2425485,3.00E+06,428311,0,69000,881315
821,6318905,7.00E+06,5624815,0,976875,6346241
822,7254850,7.00E+06,4652681,0,2557990,6837230
823,452020,5.00E+06,140000,0,307820,0
824,2326621,3.00E+06,1779202,0,413250,0
825,33196353,2.90E+07,5411940,0,149000,35526832
826,42351639,4.10E+07,38072578,0,718372,39719787
827,5931827,6.00E+06,5068230,0,0,4512133
828,126369879,8.20E+07,114553966,0,87468658,127393768
829,212691,2.00E+07,186800,0,598400,57834
830,182163,1.50E+07,205765,0,0,173530
831,94042,5.00E+06,84100,0,328,72939
832,18203714,2.00E+07,16658597,0,2564000,17182708
833,2997000,6.00E+06,99000,0,0,0
834,22729066,2.50E+07,8024417,0,0,11132006
835,3615935,5.00E+06,3157422,1.00E+05,0,3704460
836,3278506,4.00E+06,3293667,0,0,3294962
837,7568668,8.00E+06,6993819,0,0,0
838,6162720,5.00E+06,6365136,0,274637,6153964
839,5957608,8.00E+06,424437,0,6163393,0
840,39623590,4.00E+07,39648554,0,1615308,39793893
841,292700,2.00E+07,148032,0,166309,0
842,5957608,5.00E+06,1712018,0,0,2096449
843,2593023,3.00E+06,2580453,2500000,0,2609109
844,5227032,1.00E+07,2854319,0,24593,2728609
845,43100,1.00E+07,26547,0,51000,100931
846,107822739,1.00E+08,70507917,0,0,104268774
847,5376717,1.30E+07,3785989,0,1624347,0
848,10903485,1.90E+07,10742982,0,0,10909732
849,5249204,8.00E+06,3443098,,18065,3213273
850,1927073,3.00E+06,1472140,0,0,1934158
851,97428,3.00E+06,85770,0,48192,0
852,331948,5.00E+06,305658,0,48984,345171
853,3349342,5.00E+06,283857,0,217500,3212553
854,2890489,4.00E+06,1997090,0,957002,0
855,5747546,2.30E+07,5292980,0,0,6028064
856,27822568,4.60E+07,9750879,0,2460186,12891218
857,2443664,3.00E+06,648793,0,0,2369761
858,8212672,7.00E+06,5361248,0,0,7332980
859,48383,2.00E+07,33729,0,0,30056
860,7941050,7.00E+06,6699823,0,2869592,0
861,9927153,1.00E+07,7984214,0,2566458,205251
862,1735160,2.80E+07,399218,0,1239452,0
863,494727,6.80E+07,228800,0,0,0
864,5516008,5.00E+06,5357352,0,1408366,5442952
865,34685856,8.00E+06,10200603,0,3517780,11610417
866,168764,5.00E+06,169149,0,0,188134
867,4566138,5.00E+06,2284126,0,305600,3695735
868,4943507,5.00E+06,3586626,0,0,3326507
869,1388375,1.70E+07,735600,0,5088,0
870,9602706,2.00E+07,9432907,0,323271,9170888
871,25686212,2.00E+07,24133909,0,2037000,21474359
872,1606041,4.00E+06,277865,0,1381000,0
873,6775937,7.00E+06,5159436,0,1431694,6819554
874,5361914,6.00E+06,595393,0,3959828,0
875,72865954,7.00E+07,6977549,0,8900000,35311058
876,4497878,5.00E+06,5317882,0,0,4306233
877,62113757,1.20E+08,23052541,0,31067827,60689910
878,48038179,8.90E+07,20726605,0,0,13761003
879,31818231,4.10E+07,38604,0,35206245,0
880,6286650,8.00E+06,6153565,0,0,6302658
881,4825383,6.00E+06,4564484,0,336000,4818897
882,98233,2.90E+07,59075,0,48215,0
883,1217092,3.00E+06,603000,0,0,291663
884,4688043,2.00E+07,4676830,0,0,4676830
885,8580236,1.00E+07,7789627,0,391200,8216104
886,4984376,2.00E+07,2987618,0,0,3155043
887,44732735,5.40E+07,13298596,0,6603471,38729978
888,8266314,7.00E+06,8221553,0,490867,8285598
889,6822963,8.00E+06,6808399,0,0,6828805
890,41428271,3.50E+07,41428271,0,367997,41027362
891,1200471,1.20E+07,1202037,0,350000,0
892,223896,5.00E+06,169592,0,98200,201537
893,6181453,6.00E+06,3761718,0,0,2228982
894,536050,7.00E+07,745813,0,0,0
895,5108674,5.00E+06,4327967,5.00E+05,19130,4849512
896,14169722,5.40E+07,13721804,0,11705703,0
897,13365297,9.50E+07,12796992,0,0,0
898,127000,4.00E+06,79292,0,122488,0
899,746034,4.00E+06,724006,0,0,759206
900,8871507,1.30E+07,8733864,0,0,8983612
901,37302796,4.50E+07,37710270,0,187000,37861978
902,4586414,8.00E+07,739026,0,0,964109
903,5966444,7.00E+06,6798277,0,75016,6005263
904,9340717,8.00E+06,8818270,0,8712650,9210247
905,2853057,3.00E+06,2771685,0,0,2575156
906,2214957,2.00E+07,2137382,6.00E+05,343001,0
907,3202645,7.00E+06,1455942,0,12541,2739377
908,683264,5.00E+06,463246,0,221803,617036
909,3300941,3.00E+06,3208799,0,2972599,3318739
910,2999298,6.00E+07,1506000,0,2671616,0
911,516601,1.80E+07,455074,0,0,0
912,1271428,7.00E+06,941437,0,289638,935001
913,151844,7.00E+06,133219,0,0,0
914,2231150,1.50E+07,1205403,0,9064,0
915,3023891,5.00E+06,1480506,0,1667940,2726684
916,2902435,3.00E+06,2906000,0,316000,2811350
917,4065476,4.00E+06,3726936,0,976000,4005681
918,3438628,3.00E+06,3431163,0,615658,3462783
919,7885000,8.00E+06,7869934,0,5.00E+05,7680264
920,5896000,5.00E+06,5898034,0,0,5218092
921,8960547,3.80E+07,8841901,0,1452370,10747581
922,959661,1.70E+07,35572,0,1199000,0
923,2212448,5.00E+06,2283338,0,0,2221789
924,6196021,6.00E+06,6214794,0,1779450,6714936
925,6402814,5.40E+07,5350064,0,0,0
926,7871447,1.20E+07,7858978,0,0,7899569
927,38710666,4.00E+07,38691632,0,0,37749269
928,20480254,2.00E+07,7239648,2500000,0,20545323
929,4919113,5.00E+06,1862753,0,4255272,2418636
930,9876220,9.00E+06,7404991,0,6574626,8940950
931,3597315,3.00E+06,1877926,0,0,3425647
932,3828386,4.00E+06,3817507,0,0,0
933,4138406,7.00E+06,3664674,0,755485,4367328
934,1189432,7.00E+06,1151227,0,0,0
935,52839,4.00E+06,43981,0,0,0
936,151987988,8.40E+07,163546356,0,0,151987988
937,2791700,5.00E+06,1609652,0,591756,0
938,51377252,5.40E+07,31074526,0,29561000,0
939,539258,3.00E+07,538430,0,0,0
940,7618768,1.30E+07,4355859,0,1321756,7113868
941,73182930,6.40E+07,69468267,4350000,0,70466242
942,1274392,1.00E+07,628412,0,596750,0
943,50922664,6.20E+07,37628094,0,23101019,46584097
944,3106480,5.80E+07,3073409,0,0,3133673
945,14100135,2.60E+07,6155275,0,1721902,8234818
946,8522660,7.00E+06,8955701,0,28000,8489944
947,42281368,3.40E+07,43130581,0,0,41144841
948,217790,7.00E+06,191340,0,15000,0
949,3835189,1.50E+07,294583,0,3660634,2988420
950,7729028,1.00E+07,7775203,0,0,7614428
951,11045373,1.10E+07,11263567,0,3235780,0
952,18508703,2.20E+07,16446143,0,0,18492534
953,7035719,7.00E+06,6626847,1.00E+05,0,6981652
954,8931388,9.00E+06,8025211,0,883666,9001576
955,161366791,8.40E+07,123205727,0,0,156747046
956,930584,5.00E+06,935001,0,246155,949140
957,12378341,1.00E+07,11564179,0,0,11986942
958,6495261,9.00E+06,6603608,0,0,6508454
959,12665425,1.50E+07,11407425,0,0,11908568
960,99672,5.00E+06,44436,0,48205,30349
961,2645185,3.00E+06,2647442,0,0,2655919
962,2220023,9.40E+07,1061000,0,0,0
963,5495673,1.50E+07,5254493,0,280375,5519120
964,1155479,5.00E+06,597667,0,386423,0
965,14310580,2.00E+07,11549496,0,1995869,12373051
966,48455,1.00E+07,36000,0,0,33936
967,5019425,6.00E+06,5412844,0,0,4594199
968,2760592,5.00E+06,1552750,0,11030,2486782
969,1788197,5.00E+06,182942,0,180000,168762
970,820367,4.00E+06,531773,0,443204,921499
971,40463,1.60E+07,34876,0,0,0
972,131540,2.50E+07,129649,0,12000,78994
973,3031139,7.50E+07,2300800,0,462141,0
974,15749884,2.00E+07,21975314,4.00E+06,0,14955587
975,9451865,2.00E+07,8262039,0,1216059,8452849
976,3148912,5.00E+06,2891377,0,478920,3183194
977,41549,5.00E+06,28108,0,0,30056
978,1078509,5.00E+06,830260,0,220705,931405
979,213186,5.00E+06,190706,0,0,133141
980,685201,3.00E+06,675179,0,0,692745
981,3247613,3.00E+06,3057364,0,529982,3219689
982,527893,3.00E+06,182541,0,0,0
983,18195760,2.00E+07,17185361,0,1303693,18665918
984,3901910,5.00E+06,3867826,0,1619100,3886365
985,41549,1.50E+07,24060,0,0,35740
986,3618954,1.30E+07,3503803,0,0,3494026
987,4917630,6.00E+06,950230,1648194,1506000,4928609
988,9210247,1.00E+07,636445,0,0,9073385
989,27690091,5.50E+07,6570264,0,4087327,8744688
990,65169,3.00E+06,72100,0,0,0
991,28218473,3.00E+07,10712421,0,8005176,2190697
992,968141,8.00E+07,317145,0,587779,0
993,3243420,1.30E+07,634774,0,60000,0
994,30242100,8.00E+07,12874155,0,22712713,0
995,38827413,4.00E+07,38774777,1.00E+06,0,37170442
996,2571301,3.00E+06,2569892,0,0,2571041
997,3507188,3.00E+06,3228963,0,2.00E+05,0
998,2895997,3.00E+06,2211822,0,1003525,2757630
999,1683250,1.40E+07,410690,0,146900,0
1000,1020063,6.00E+06,275492,0,271736,1157486
1001,4416742,7.00E+06,4428294,0,20374,4561958
1002,25208645,2.40E+07,25055710,0,365399,21985632
1003,1144877,2.40E+07,1134963,0,0,894706
1004,4255668,1.10E+07,1249134,0,256843,0
1005,20593054,2.00E+07,20627437,0,0,20627437
1006,10276945,8.00E+06,10271226,0,0,10146226
1007,5923710,6.00E+06,2761971,0,2547627,0
1008,4734108,5.00E+06,2472211,0,17685,4336736
1009,136663,3.00E+07,135000,0,0,0
1010,5904885,5.00E+06,3745035,0,960000,3619887
1011,171458,8.00E+06,177196,0,10176,5599
1012,8831295,1.00E+07,7255499,0,1000654,8740911
1013,855978,3.00E+07,198795,0,606500,0
1014,786390,3.00E+06,206114,0,0,0
1015,2579709,3.00E+06,850742,0,0,2179832
1016,12690022,1.50E+07,8540135,0,2324614,12782563
1017,539592,2.30E+07,260677,0,273349,0
1018,3106480,3.00E+06,3015373,290000,3.00E+06,3955385
1019,890030,6.00E+06,719293,0,229000,748359
1020,8714582,5.20E+07,2398908,0,5722000,4047479
1021,3919950,4.20E+07,741222,0,0,0
1022,5971002,6.00E+06,5208862,0,548999,0
1023,571612,7.00E+06,547658,0,0,0
1024,26741205,3.00E+07,24646894,0,0,28133349
1025,3626706,8.00E+07,3768307,0,0,3798867
1026,25882426,1.60E+07,6029748,0,0,21561454
1027,5724194,5.00E+06,1298669,0,4552916,0
1028,16961218,5.80E+07,10578685,0,3836293,10947015
1029,23235666,2.50E+07,21257561,0,0,22070757
